Assembly  AVG_COV
BCW_200034	88.6701
BCW_200035	77.9985
BCW_200036	95.983
BCW_200037	33.0949
BCW_200039	48.9985
BCW_200040	82.0037
BCW_200041	90.1878
BCW_200042	88.9352
BCW_200043	53.2626
BCW_200044	178.402
BCW_200045	77.3416
BCW_200046	27.4192
BCW_200047	152.033
BCW_200048	70.9041
BCW_200049	57.7033
BCW_200050	64.415
BCW_200051	332.891
BCW_200052	37.0557
BCW_200053	51.866
BCW_200054	81.4056
BCW_200055	40.8845
BCW_200056	44.6437
BCW_200057	30.3959
BCW_200058	38.8468
BCW_200060	57.4308
BCW_200061	46.9549
BCW_200063	15.249
BCW_200064	87.3756
BCW_200065	65.8153
BCW_200066	76.9774
BCW_200067	26.792
BCW_200068	39.9086
BCW_200069	58.8704
BCW_200070	83.0695
BCW_200071	14.2126
BCW_200072	38.5567
BCW_200073	18.3281
BCW_200074	51.7384
BCW_200077	47.8418
BCW_200078	41.867
BCW_200079	129.554
BCW_200080	94.2012
BCW_200081	167.746
BCW_200082	73.5815
BCW_200083	58.7416
BCW_200084	65.7936
BCW_200085	25.6497
BCW_200086	53.7738
BCW_200087	46.0952
BCW_200089	32.4893
BCW_200091	13.6421
BCW_200092	71.5847
BCW_200093	39.8944
BCW_200094	62.0805
BCW_200095	59.4862
BCW_200096	63.4663
BCW_200097	127.402
BCW_200098	33.1155
BCW_200099	38.2369
BCW_200100	133.712
BCW_200101	116.888
BCW_200102	81.7716
BCW_200103	61.4429
BCW_200104	72.9082
BCW_200105	176.526
BCW_200106	41.7422
BCW_200107	63.1042
BCW_200108	36.0804
BCW_200109	91.5755
BCW_200111	63.7447
BCW_200112	189.12
BCW_200113	42.626
BCW_200114	61.6602
BCW_200115	116.109
BCW_200116	81.0963
BCW_200117	34.1878
BCW_200118	177.914
BCW_200119	131.699
BCW_200120	71.0585
BCW_200121	211.825
BCW_200122	95.4241
BCW_200123	53.887
BCW_200124	52.339
BCW_200126	78.8153
BCW_200127	29.7476
BCW_200128	193.847
BCW_200129	41.2452
BCW_200130	142.383
BCW_200131	45.2196
BCW_200132	57.6833
BCW_200133	31.1854
BCW_200134	24.2209
BCW_200135	30.5128
BCW_200136	49.6399
BCW_200137	60.4347
BCW_200138	255.234
BCW_200139	31.8002
BCW_200140	18.7078
BCW_200141	87.431
BCW_200142	56.6164
BCW_200143	54.1048
BCW_200144	107.586
BCW_200145	49.4995
BCW_200146	41.6505
BCW_200147	32.8191
BCW_200148	41.3468
BCW_200149	76.779
BCW_200150	177.382
BCW_200151	59.7529
BCW_200152	60.1679
BCW_200153	48.8515
BCW_200154	87.7029
BCW_200155	92.5046
BCW_200156	39.8529
BCW_200157	43.6424
BCW_200158	253.275
BCW_200159	274.085
BCW_200160	253.176
BCW_200161	58.656
BCW_200162	74.8844
BCW_200163	258.878
BCW_200164	41.4016
BCW_200165	92.3261
BCW_200166	37.3805
BCW_200167	46.6633
BCW_200168	56.8323
BCW_200169	95.9602
BCW_200170	32.9263
BCW_200171	67.7248
BCW_200172	119.412
BCW_200173	71.9384
BCW_200174	300.443
BCW_200175	309.579
BCW_200176	102.39
BCW_200177	44.9756
BCW_200178	11.8851
BCW_200179	80.2519
BCW_200180	153.464
BCW_200181	63.0695
BCW_200182	38.4876
BCW_200183	34.7714
BCW_200184	67.8391
BCW_200185	60.9305
BCW_200186	17.1622
BCW_200187	55.631
BCW_200188	102.896
BCW_200189	74.2786
BCW_200191	36.495
BCW_200192	264.341
BCW_200193	64.5918
BCW_200194	42.599
BCW_200195	26.3015
BCW_200196	324.208
BCW_200197	70.1347
BCW_200198	293.746
BCW_200199	40.5579
BCW_200200	34.6506
BCW_200201	29.2559
BCW_200202	29.6251
BCW_200203	80.0424
BCW_200204	20.0234
BCW_200205	19.9781
BCW_200206	72.5664
BCW_200207	21.1542
BCW_200208	51.6371
BCW_200209	15.0293
BCW_200210	85.6035
BCW_200211	40.4889
BCW_200212	17.2585
BCW_200213	47.5442
BCW_200214	117.41
BCW_200215	36.5573
BCW_200216	85.5719
BCW_200217	46.617
BCW_200218	92.6092
BCW_200219	88.3189
BCW_200221	125.722
BCW_200222	16.4126
BCW_200223	33.9768
BCW_200224	68.2871
BCW_200225	111.82
BCW_200226	68.5396
BCW_200227	77.5819
BCW_200228	30.0559
BCW_200229	290.114
BCW_200230	110.588
BCW_200231	90.9357
BCW_200232	247.26
BCW_200233	46.8733
BCW_200234	33.8844
BCW_200235	29.8392
BCW_200236	69.2433
BCW_200237	67.8907
BCW_200238	230.251
BCW_200239	52.4191
BCW_200240	24.4985
BCW_200241	199.632
BCW_200242	28.3205
BCW_200243	17.2326
